metric,normal_pre_mean,normal_post_mean,normal_delta_mean,anomaly_pre_mean,anomaly_post_mean,anomaly_delta_mean,anomaly_minus_normal_post,anomaly_minus_normal_delta
loss_pct,69.75740077009199,65.06193814016825,-4.6954626299237265,69.76496684880665,70.09805105075658,0.3330842019499264,5.036112910588329,5.028546831873653
thr_rx_mbps,120.20195898734178,123.45090987341769,3.2489508860759475,119.23132000000001,117.89655862068967,-1.3347613793103454,-5.5543512527280114,-4.583712265386293
mean_delay_s,0.9100764443987343,0.9613265287710974,0.05125008437236285,0.7658180724137932,0.8057602452586206,0.0399421728448276,-0.1555662835124768,-0.011307911527535248
weighted_delay_s,0.8891367721076121,0.9458513811461929,0.056714609038581124,0.6874409205134558,0.7305030739553813,0.04306215344192548,-0.21534830719081166,-0.013652455596655642
